3765,7.954653,12.51077
3781,7.991723,12.6039
3798,8.026424,12.69768
3815,8.058813,12.79229
3831,8.088861,12.88768
3848,8.116788,12.9846
3865,8.142661,13.08352
3882,8.165871,13.1821
3899,8.186568,13.27993
3916,8.205934,13.38198
3933,8.222606,13.48058
3949,8.237367,13.57949
3967,8.250645,13.68164
3984,8.261957,13.78287
4000,8.271419,13.88242
4017,8.279657,13.9855
4034,8.286333,14.08552
4051,8.293202,14.18845
4068,8.299975,14.28994
4085,8.306634,14.38972
4102,8.313293,14.48949
4118,8.319951,14.58928
4135,8.326667,14.6899
4152,8.333449,14.79153
4169,8.340106,14.89129
4185,8.346766,14.99107
4202,8.353426,15.09087
4219,8.359756,15.19216
4236,8.365659,15.29534
4253,8.370674,15.39558
4270,8.374867,15.49755
4287,8.37794,15.5975
4303,8.379798,15.69748
4320,8.380374,15.79854
4337,8.379592,15.90077
4354,8.377464,16.00075
4371,8.373955,16.10069
4387,8.368999,16.20166
4404,8.36266,16.30222
4421,8.354762,16.40461
4438,8.345675,16.50419
4455,8.335191,16.60364
4472,8.322912,16.7063
4488,8.309644,16.80541
4505,8.294851,16.90526
4522,8.278574,17.00563
4539,8.261068,17.10549
4556,8.24228,17.20592
4573,8.22286,17.30402
4589,8.202458,17.40191
4607,8.18026,17.50396
4624,8.158278,17.60152
4640,8.135684,17.69893
4657,8.112206,17.79773
4674,8.088615,17.89491
4691,8.064486,17.99243
4708,8.039468,18.09175
4724,8.014657,18.18863
4741,7.98947,18.2854
4758,7.963906,18.38209
4774,7.937973,18.47866
4791,7.911674,18.57515
4808,7.885016,18.67153
4824,7.857996,18.76781
4841,7.830389,18.86477
4858,7.802645,18.96086
4875,7.774545,19.05683
4891,7.746084,19.15269
4908,7.717261,19.24845
4925,7.688054,19.34419
4941,7.658516,19.43973
4958,7.628621,19.53516
4976,7.596817,19.63535
4992,7.565569,19.73253
5009,7.534594,19.82764
5026,7.503276,19.92259
5043,7.471591,20.01746
5059,7.439261,20.11306
5076,7.406297,20.20934
5093,7.372991,20.30545
5110,7.339303,20.40149
5127,7.305851,20.49573
5144,7.270509,20.59412
5161,7.236354,20.6881
5178,7.201843,20.78196
5194,7.171427,20.87722
5212,7.142612,20.97672
5228,7.116238,21.07454
5245,7.090443,21.17356
5262,7.066721,21.27246
5280,7.042876,21.37348
5297,7.020111,21.47258
5313,6.998009,21.57049
5330,6.976418,21.66813
5347,6.954829,21.76577
5363,6.933239,21.86342
5380,6.911497,21.96175
5397,6.889408,22.06165
5414,6.867817,22.1593
5431,6.846521,22.2572
5447,6.825222,22.35512
5464,6.803968,22.45284
5481,6.781969,22.55398
5499,6.760245,22.65385
5515,6.738726,22.75278
5532,6.717303,22.85127
5549,6.695706,22.95056
5565,6.674452,23.04827
5582,6.65295,23.14713
5599,6.631166,23.24473
5616,6.605829,23.34513
5633,6.576122,23.44299
5650,6.542689,23.5384
5667,6.507454,23.63198
5683,6.472219,23.72557
5700,6.436961,23.81973
5717,6.401602,23.91468
5734,6.366887,24.00846
5750,6.332352,24.10231
5767,6.297619,24.19727
5784,6.26296,24.29263
5801,6.228241,24.38877
5818,6.193919,24.48443
5835,6.159743,24.58031
5852,6.125749,24.6763
5869,6.09256,24.77063
5885,6.059566,24.86503
5902,6.026776,24.9595
5919,5.994246,25.05406
5935,5.962044,25.14874
5952,5.925582,25.24408
5969,5.885295,25.33704
5986,5.842561,25.42745
6003,5.797168,25.51656
6019,5.751337,25.60544
6036,5.705256,25.69472
6053,5.658623,25.78579
6070,5.612912,25.87718
6087,5.567198,25.96612
6104,5.516228,26.05332
6121,5.44385,26.12505
6137,5.369375,26.19178
6154,5.290758,26.25368
6171,5.206034,26.30682
6187,5.119165,26.35314
6204,5.028509,26.39222
6221,4.926151,26.39831
6238,4.824519,26.3975
6255,4.722658,26.39713
6272,4.622654,26.3971
6289,4.51978,26.39736
6306,4.418584,26.39788
6323,4.316295,26.39862
6340,4.216284,26.39953
6356,4.116289,26.40062
6373,4.016294,26.40171
6389,3.916299,26.4028
6407,3.814087,26.41041
6424,3.71917,26.45001
6441,3.63962,26.51061
6457,3.588281,26.58464
6474,3.540528,26.66699
6491,3.499767,26.75764
6507,3.471038,26.85342
6524,3.449598,26.9511
6541,3.434602,27.05296
6558,3.428016,27.15445
6575,3.427587,27.25657
6592,3.432355,27.35763
6609,3.441333,27.45722
6626,3.452868,27.55655
6642,3.422483,27.63146
6659,3.393469,27.71739
6677,3.384505,27.81545
6693,3.392986,27.91686
6710,3.39623,28.01842
6727,3.395483,28.11971
6744,3.386937,28.22101
6761,3.371522,28.31982
6778,3.348687,28.41719
6794,3.31961,28.51284
6811,3.285926,28.60635
6827,3.249134,28.69825
6844,3.210392,28.78929
6861,3.169308,28.88217
6878,3.127613,28.97423
6895,3.085766,29.06548
6912,3.044173,29.15836
6929,3.003849,29.25307
6946,2.968989,29.34859
6963,2.94168,29.44479
6980,2.917297,29.54178
6997,2.89398,29.64357
7014,2.87305,29.74135
7030,2.852974,29.83932
7047,2.833522,29.93823
7064,2.814074,30.03823
7081,2.795195,30.13642
7097,2.776522,30.23466
7114,2.757526,30.33371
7131,2.738467,30.4333
7148,2.719771,30.53154
7164,2.701312,30.62982
7181,2.682636,30.72867
7198,2.664009,30.82878
7215,2.645644,30.92909
7232,2.627568,31.02945
7249,2.610119,31.12802
7266,2.592727,31.22802
7283,2.575786,31.32719
7299,2.559254,31.42581
7316,2.543004,31.52464
7333,2.526814,31.62507
7349,2.511206,31.72384
7366,2.495906,31.82267
7383,2.480805,31.92152
7400,2.465289,32.02525
7417,2.450804,32.1242
7434,2.436217,32.22606
7451,2.422094,32.32692
7468,2.408537,32.42599
7484,2.395288,32.52511
7501,2.382234,32.62515
7518,2.369379,32.72612
7535,2.356738,32.82794
7552,2.34452,32.92892
7569,2.332686,33.02937
7586,2.321792,33.12875
7603,2.311649,33.22858
7619,2.303285,33.32824
7636,2.298239,33.42989
7653,2.296258,33.53075
7670,2.297213,33.6308
7686,2.302354,33.73067
7703,2.309616,33.83196
7720,2.318201,33.93157
7737,2.327922,34.0311
7753,2.338476,34.13055
7770,2.35008,34.23245
7787,2.362182,34.33545
7804,2.374205,34.43473
7821,2.387087,34.53548
7838,2.400123,34.63463
7855,2.413538,34.73373
7871,2.427538,34.83372
7888,2.441932,34.93269
7905,2.45696,35.03156
7921,2.472706,35.13031
7938,2.48923,35.22894
7955,2.506719,35.32814
7971,2.525248,35.4264
7988,2.545032,35.52639
8005,2.565324,35.62431
8022,2.586511,35.72204
8039,2.609552,35.82383
8056,2.632875,35.92259
8073,2.657181,36.02142
8090,2.681963,36.11829
8106,2.707642,36.21494
8123,2.732745,36.31229
8140,2.756886,36.41135
8157,2.779509,36.51014
8174,2.798794,36.60824
8191,2.815793,36.70813
8207,2.830246,36.80795
8224,2.842381,36.90721
8241,2.852919,37.00916
8258,2.858678,37.11072
8275,2.861886,37.21067
8292,2.863507,37.31331
8309,2.863854,37.41331
8326,2.863534,37.51746
8343,2.863037,37.61848
8360,2.862327,37.71848
8377,2.861615,37.8185
8393,2.860784,37.9196
8410,2.860174,38.02186
8427,2.859793,38.12184
8444,2.85947,38.22187
8460,2.859355,38.32204
8477,2.85944,38.42206
8494,2.860271,38.52276
8510,2.861702,38.62294
8527,2.863805,38.72289
8544,2.866465,38.82288
8560,2.869587,38.92281
8577,2.87294,39.02367
8594,2.876991,39.12444
8611,2.881209,39.22438
8627,2.885625,39.32425
8644,2.890295,39.4253
8661,2.895411,39.52707
8678,2.900692,39.62807
8695,2.906112,39.72792
8711,2.911733,39.82777
8728,2.917553,39.9276
8745,2.923735,40.0301
8762,2.930043,40.13132
8779,2.936619,40.23355
8796,2.943347,40.33496
8813,2.950276,40.43635
8829,2.957295,40.5361
8846,2.964513,40.63584
8863,2.971931,40.73557
8880,2.979548,40.83528
8896,2.987379,40.93515
8913,2.995365,41.03654
8930,3.0034,41.13795
8947,3.011065,41.23765
8964,3.01814,41.33741
8980,3.024596,41.4372
8997,3.030838,41.537
9014,3.036707,41.63796
9030,3.042026,41.73754
9047,3.047044,41.83983
9064,3.051821,41.93898
9081,3.0566,42.03786
9098,3.061155,42.13913
9115,3.065445,42.23844
9132,3.069433,42.33641
9149,3.073276,42.43704
9165,3.076696,42.53511
9182,3.080295,42.63345
9199,3.083994,42.73191
9216,3.087723,42.83162
9232,3.091749,42.93007
9249,3.095935,43.02871
9266,3.100413,43.12995
9284,3.105349,43.23331
9300,3.110495,43.33371
9317,3.115925,43.43285
9334,3.121679,43.53157
9350,3.127812,43.63027
9367,3.134382,43.72895
9384,3.141278,43.82744
9400,3.148743,43.9261
9417,3.15738,44.02575
9434,3.169364,44.12603
9451,3.185108,44.22639
9468,3.206594,44.32578
9485,3.234893,44.42331
9502,3.269057,44.51906
9519,3.31187,44.60944
9536,3.361009,44.69839
9553,3.415837,44.78429
9569,3.476043,44.86596
9586,3.541483,44.94198
9603,3.61249,45.0153
9620,3.687109,45.08338
9637,3.764702,45.14646
9653,3.845486,45.20541
9670,3.931458,45.26216
9687,4.017479,45.31315
9704,4.105801,45.36005
9720,4.195345,45.40457
9737,4.284755,45.44995
9754,4.372335,45.49822
9771,4.45928,45.55063
9788,4.545992,45.60717
9805,4.627584,45.66317
9822,4.709702,45.72438
9839,4.749923,45.79896
9855,4.763835,45.89799
9872,4.771254,45.99944
9890,4.777394,46.10367
9906,4.780819,46.2042
9923,4.780754,46.30419
9940,4.776326,46.40409
9956,4.767539,46.50377
9973,4.754193,46.60462
9990,4.736697,46.70346
10007,4.749732,46.80262
10023,4.766783,46.90115
10040,4.805487,46.99336
10057,4.863037,47.06861
10074,4.949897,47.11816
10090,5.03746,47.16647
10107,5.126882,47.2131
10124,5.213452,47.26316
10141,5.297758,47.31695
10157,5.381024,47.37534
10174,5.463716,47.43272
10191,5.550212,47.48756
10208,5.638576,47.53775
10225,5.729387,47.5849
10242,5.82273,47.62423
10259,5.916173,47.65987
10276,6.010543,47.69312
10292,6.105734,47.72395
10309,6.203501,47.75357
10326,6.299609,47.7812
10343,6.399118,47.80908
10360,6.495514,47.83549
10377,6.591959,47.86203
10393,6.688622,47.88754
10410,6.784764,47.91514
10426,6.879826,47.94611
10444,6.977735,47.98129
10460,7.06847,48.01537
10477,7.073191,48.05143
10494,7.058039,48.06115
10511,7.005379,48.0694
10528,6.944565,48.07353
10545,6.843907,48.07204
10562,6.74228,48.0653
10579,6.642957,48.05372
10595,6.544269,48.03758
10612,6.446428,48.0169
10629,6.344893,47.99535
10646,6.243752,48.00684
10663,6.142681,48.02028
10680,6.044376,48.03852
10697,5.947409,48.0637
10713,5.853059,48.09684
10730,5.775271,48.14655
10747,5.694955,48.20031
10764,5.612855,48.26064
10780,5.532337,48.31995
10797,5.451822,48.37967
10814,5.370425,48.44067
10831,5.2913,48.50182
10847,5.212538,48.56343
10864,5.132857,48.62619
10881,5.051205,48.68695
10898,4.966859,48.74403
10915,4.880399,48.79727
10932,4.791855,48.8483
10949,4.703492,48.89557
10966,4.610539,48.93913
10983,4.517435,48.97562
10999,4.420938,49.00581
11016,4.323623,49.02998
11033,4.224831,49.04949
11050,4.126549,49.06468
11067,4.026461,49.07877
11084,3.926126,49.09244
11101,3.825888,49.10744
11118,3.72847,49.12449
11134,3.631993,49.1454
11151,3.536299,49.17037
11168,3.438462,49.20052
11185,3.345097,49.23363
11202,3.251748,49.27101
11219,3.157718,49.31268
11236,3.067788,49.3558
11252,2.978538,49.4013
11269,2.889768,49.44854
11286,2.802273,49.497
11303,2.714725,49.54689
11320,2.628659,49.59669
11336,2.542635,49.6462
11353,2.456184,49.69654
11370,2.370147,49.74419
11387,2.28409,49.79126
11404,2.196765,49.83808
11420,2.107735,49.88325
11437,2.015605,49.92486
11454,1.92185,49.96367
11471,1.826948,50.00145
11488,1.733903,50.03804
11505,1.640229,50.07502
11521,1.547648,50.11441
11538,1.456798,50.15965
11555,1.384279,50.22838
11572,1.317222,50.30257
11588,1.259405,50.38428
11605,1.222704,50.47914
11622,1.195515,50.57574
11639,1.181771,50.67636
11656,1.177591,50.77628
11672,1.183919,50.87608
11689,1.196774,50.9791
11706,1.214081,51.07758
11723,1.235093,51.176
11740,1.258661,51.27319
11756,1.284305,51.36983
11773,1.311889,51.4672
11790,1.340308,51.56308
11807,1.369959,51.65888
11823,1.400268,51.75418
11840,1.431625,51.84914
11857,1.463721,51.94385
11873,1.495516,52.03866
11890,1.527149,52.13353
11907,1.55803,52.23201
11924,1.58631,52.32793
11940,1.612235,52.42451
11957,1.636317,52.52281
11974,1.656001,52.62216
11991,1.674756,52.72199
12008,1.690862,52.82253
12025,1.703856,52.92168
12042,1.714861,53.02434
12059,1.720358,53.12418
12076,1.722605,53.22482
12092,1.721694,53.32544
12109,1.718259,53.42441
12126,1.713102,53.52362
12143,1.706456,53.6228
12159,1.698952,53.7226
12176,1.691244,53.82347
12193,1.683868,53.9228
12210,1.67709,54.02223
12226,1.67095,54.12167
12243,1.665233,54.22126
12260,1.659875,54.32185
12276,1.654992,54.4215
12293,1.650634,54.52114
12310,1.647157,54.62061
12327,1.644514,54.72097
12343,1.642767,54.82101
12360,1.642076,54.92256
12377,1.64246,55.02219
12394,1.643752,55.12203
12410,1.646115,55.22222
12427,1.649533,55.32198
12444,1.654212,55.42612
12461,1.660189,55.52772
12478,1.667181,55.6283
12495,1.675463,55.72796
12511,1.684895,55.82752
12528,1.69561,55.92694
12545,1.707253,56.02758
12562,1.717653,56.12692
12579,1.726424,56.2268
12595,1.733439,56.32553
12612,1.737807,56.42453
12629,1.74028,56.52791
12646,1.741825,56.62878
12663,1.742457,56.72814
12680,1.74261,56.82703
12696,1.742229,56.92569
12713,1.740921,57.02482
12729,1.739138,57.12304
12746,1.736944,57.22144
12763,1.734527,57.32121
12780,1.73175,57.4202
12797,1.728995,57.51837
12813,1.726017,57.61643
12830,1.723034,57.71467
12847,1.719756,57.81446
12864,1.716538,57.91244
12880,1.713321,58.01038
12897,1.710103,58.10833
12914,1.706886,58.20627
12931,1.703307,58.30783
12948,1.699734,58.40924
12965,1.696229,58.50874
12982,1.692765,58.60704
12999,1.689252,58.70676
13016,1.685805,58.80458
13032,1.682344,58.90282
13049,1.678897,59.00065
13066,1.67545,59.09848
13082,1.672003,59.19632
13100,1.668424,59.29787
13116,1.664975,59.39576
13133,1.662584,59.49514
13150,1.662991,59.59594
13167,1.668993,59.69586
13183,1.682618,59.79479
13200,1.705924,59.89206
13217,1.749776,59.96769
13234,1.823479,60.0042
13251,1.915284,60.01807
13268,2.016613,59.99901
13285,2.098754,59.95904
13302,2.181286,59.91043
13318,2.25892,59.84709
13335,2.33344,59.77823
13352,2.402581,59.70361
13369,2.465389,59.62407
13386,2.521643,59.54142
13402,2.571599,59.45474
13419,2.619188,59.3657
13436,2.665323,59.27494
13453,2.710408,59.18392
13470,2.755618,59.09266
13487,2.800007,59.00306
13504,2.84472,58.91239
13520,2.888791,58.82262
13537,2.93598,58.73278
13554,2.987422,58.64704
13571,3.046665,58.56513
13587,3.125017,58.50299
13604,3.206673,58.44526
13621,3.291761,58.39273
13637,3.380408,58.34645
13654,3.472477,58.30741
13671,3.57031,58.27991
13687,3.668015,58.25862
13704,3.766848,58.24337
13721,3.867866,58.23328
13738,3.96922,58.22674
13755,4.069356,58.22328
13772,4.170459,58.22212
13788,4.271164,58.22241
13805,4.372738,58.22367
13822,4.474431,58.22687
13839,4.574879,58.23462
13856,4.677682,58.24814
13873,4.777208,58.26722
13890,4.875993,58.29317
13907,4.972614,58.3255
13924,5.066309,58.36253
13941,5.159272,58.40314
13958,5.25098,58.443
13974,5.343119,58.48287
13991,5.436335,58.523
14008,5.52983,58.56325
14025,5.621683,58.60279
14042,5.71353,58.64233
14058,5.802364,58.68827
14075,5.889427,58.73954
14092,5.974378,58.79413
14108,6.057067,58.85038
14125,6.139495,58.90876
14142,6.221776,58.96882
14159,6.302482,59.02882
14176,6.383366,59.08966
14193,6.463101,59.15005
14209,6.542154,59.21135
14227,6.620125,59.27718
14243,6.693556,59.34746
14260,6.76242,59.42183
14277,6.826785,59.49835
14294,6.889654,59.57857
14311,6.952102,59.66237
14328,7.010609,59.74353
14345,7.068245,59.82525
14361,7.125385,59.90731
14378,7.182306,59.98954
14395,7.239078,60.07186
14411,7.296335,60.15435
14428,7.353949,60.23732
14445,7.411323,60.31967
14462,7.468732,60.40372
14479,7.52336,60.48747
14496,7.574766,60.5742
14512,7.618948,60.66224
14529,7.638824,60.7511
14546,7.657061,60.84376
14563,7.676295,60.93734
14579,7.698401,61.03101
14596,7.722814,61.12524
14613,7.750526,61.22001
14629,7.781315,61.31326
14647,7.816059,61.40714
14663,7.853911,61.49827
14680,7.895867,61.58804
14697,7.94156,61.67614
14713,7.991096,61.7624
14730,8.046973,61.84897
14747,8.106658,61.93135
14764,8.167974,62.01108
14781,8.228785,62.09227
14798,8.281585,62.17719
14815,8.314545,62.27378
14831,8.347054,62.36833
14848,8.379568,62.4629
14865,8.411814,62.55756
14882,8.44383,62.65548
14899,8.4739,62.75233
14915,8.5012,62.84853
14932,8.525868,62.94558
14949,8.572138,63.03619
14966,8.617205,63.12546
14983,8.671361,63.21214
15000,8.739676,63.28522
15016,8.809603,63.3567
15033,8.885743,63.42607
15050,8.968623,63.47358
15067,9.058605,63.51793
15084,9.148413,63.56192
15100,9.239058,63.60415
15117,9.331268,63.64285
15134,9.428129,63.67884
15151,9.524759,63.7106
15168,9.621927,63.73725
15185,9.71836,63.76369
15201,9.815074,63.79116
15218,9.912591,63.81967
15235,10.00988,63.8488
15252,10.10664,63.87835
15269,10.20371,63.90846
15286,10.29911,63.93843
15302,10.39517,63.96894
15319,10.49203,64.00001
15336,10.58897,64.03137
15353,10.67676,64.08308
15370,10.76181,64.13804
15387,10.8398,64.20303
15404,10.91226,64.27194
15421,10.98207,64.34519
15437,11.04861,64.41985
15454,11.11436,64.49709
15471,11.17799,64.57422
15487,11.24083,64.65201
15505,11.30619,64.73431
15522,11.36786,64.81304
15538,11.42904,64.89214
15555,11.49105,64.97271
15572,11.55326,65.05343
15589,11.61503,65.13287
15606,11.67839,65.21216
15623,11.74174,65.29003
15639,11.80533,65.36721
15656,11.86981,65.44365
15673,11.93458,65.51984
15690,12.00099,65.59723
15706,12.06629,65.67296
15723,12.13203,65.74831
15740,12.19891,65.82533
15757,12.26459,65.90074
15773,12.3302,65.9762
15791,12.39821,66.0548
15807,12.46346,66.13057
15824,12.52923,66.2073
15841,12.59536,66.28428
15858,12.66128,66.36137
15875,12.72655,66.43804
15892,12.79288,66.5163
15909,12.85736,66.59274
15926,12.92291,66.67078
15943,12.98763,66.74855
15960,13.05368,66.83005
15977,13.11586,66.90836
15994,13.17756,66.98706
16010,13.23919,67.06693
16027,13.29962,67.14733
16044,13.35939,67.22959
16061,13.41896,67.31442
16078,13.47464,67.39725
16095,13.52907,67.48033
16111,13.58211,67.56486
16128,13.6345,67.6498
16145,13.68657,67.73718
16162,13.73694,67.82356
16178,13.78667,67.91033
16195,13.83603,67.9973
16212,13.88523,68.08436
16228,13.93434,68.17187
16245,13.9837,68.25981
16262,14.03475,68.34652
16278,14.08807,68.43113
16295,14.14413,68.51393
16312,14.20331,68.59454
16328,14.26594,68.6725
16345,14.33186,68.74847
16362,14.40193,68.81982
16379,14.47402,68.88911
16395,14.54795,68.95757
16412,14.6224,69.0248
16429,14.69843,69.09248
16446,14.77503,69.15933
16463,14.85243,69.22536
16480,14.9291,69.28982
16496,15.00651,69.3538
16513,15.08407,69.4169
16530,15.16349,69.48073
16547,15.2431,69.5433
16564,15.32395,69.60567
16581,15.40384,69.66611
16598,15.48549,69.72684
16614,15.56625,69.7858
16631,15.64694,69.84489
16647,15.72763,69.90395
16664,15.80797,69.9635
16681,15.88946,70.0224
16698,15.97279,70.07893
16714,16.05637,70.13165
16731,16.14127,70.17877
16748,16.22293,70.22646
16765,16.3014,70.27699
16781,16.37625,70.32996
16798,16.44893,70.38629
16815,16.51775,70.44462
16832,16.58375,70.5057
16848,16.64945,70.56887
16865,16.71523,70.63028
16882,16.78447,70.69199
16899,16.85493,70.75119
16915,16.92888,70.80907
16932,17.00559,70.86692
16949,17.08493,70.9269
16966,17.16389,70.98752
16983,17.2428,71.05207
17000,17.31925,71.11917
17017,17.39313,71.18947
17034,17.46297,71.26148
17051,17.53083,71.33808
17067,17.59405,71.41557
17084,17.65335,71.49609
17101,17.70685,71.58119
17118,17.75079,71.67101
17134,17.77831,71.7672
17151,17.77781,71.86766
17168,17.77289,71.96902
17185,17.76368,72.0686
17201,17.75014,72.16768
17218,17.7318,72.26875
17235,17.70156,72.36589
17252,17.66087,72.45905
17269,17.60862,72.54637
17286,17.54638,72.62679
17303,17.47491,72.69924
17320,17.3967,72.76479
17337,17.31598,72.82365
17353,17.23282,72.87919
17370,17.14845,72.93288
17387,17.06239,72.98467
17404,16.97468,73.03628
17421,16.88696,73.08654
17437,16.79741,73.131
17454,16.70476,73.1657
17471,16.61736,73.17247
17487,16.52519,73.17255
17504,16.43111,73.16685
17521,16.33393,73.15726
17538,16.23717,73.1454
17555,16.13875,73.1333
17571,16.03911,73.12483
17588,15.93788,73.1214
17605,15.83798,73.12538
17622,15.73785,73.13666
17639,15.63726,73.15414
17655,15.53987,73.17687
17672,15.4423,73.2056
17689,15.34828,73.23961
17705,15.25664,73.27965
17722,15.16793,73.32586
17739,15.08288,73.37843
17756,15.00142,73.43671
17772,14.92315,73.50046
17789,14.84859,73.56931
17806,14.77831,73.64295
17823,14.71364,73.72038
17840,14.65341,73.8008
17856,14.59724,73.88354
17873,14.54491,73.96874
17890,14.49618,74.05607
17907,14.4504,74.14675
17924,14.40751,74.24097
17941,14.36915,74.33562
17958,14.33449,74.42941
17974,14.30286,74.52504
17992,14.27326,74.62304
18009,14.24545,74.7227
18026,14.21971,74.82144
18043,14.1966,74.91921
18060,14.17644,75.01663
18076,14.15934,75.11523
18093,14.14539,75.21567
18110,14.13479,75.3151
18127,14.12772,75.41472
18145,14.12436,75.51438
18160,14.1251,75.61391
18176,14.1298,75.71336
18193,14.13866,75.81282
18210,14.15165,75.91159
18227,14.16934,76.01202
18244,14.19095,76.11031
18261,14.21662,76.20677
18277,14.24645,76.30199
18294,14.28043,76.39584
18310,14.31882,76.489
18327,14.36085,76.57954
18344,14.40802,76.67098
18361,14.45859,76.75932
18378,14.51258,76.84476
18395,14.56949,76.92697
18411,14.63023,77.00642
18428,14.69685,77.08533
